ONTOLOGY,ID,Description,NES,setSize,pvalue,p.adjust,core_enrichment
BP,GO:0033036,macromolecule localization,-0.9392044977542267,103,0.5695652173913044,0.9791443728512557,SMG6/TBC1D22B/FAM91A1/AP4E1/MYO18A/MPC2/DTX3L/KPNA5/PLEKHA1/STAC/NEDD4/FITM2/SNX4/USP46/ZDHHC18/RBSN/CLASP2/ASXL2/CEP128/RAP2A/OSBP2/ANO1/EDEM1/ACVR2B/PRKAA2/EIF5A2/RAB15/PLA2G3
BP,GO:0097190,apoptotic signaling pathway,-0.915236667831622,21,0.5717299578059072,0.9791443728512557,CRADD/TGFBR1/GCLM/MKNK2/ZMYND11/P4HB
BP,GO:0010628,positive regulation of gene expression,-0.93097295498708,85,0.5717344753747323,0.9791443728512557,IL1RAP/KDM7A/GABPB2/SS18L2/CDK6/TGFBR1/MICAL2/ASXL2/SAMD4A/HTATIP2/ARNT2/PCBD1/HAS3/RPS6KA1/EIF5A2/CYP26B1/CRLF3/IL7R
BP,GO:0007165,signal transduction,-0.9649638468786504,168,0.5723830734966593,0.9791443728512557,KLHDC10/PLEKHA1/CYTH1/STAC/IL1RAP/MAP4K5/ADCY9/ADCY7/NEDD4/CDK6/STARD13/MAP4K2/CAMKK1/CRADD/WWC2/PRKAR2A/TGFBR1/MAPKBP1/ASXL2/GCLM/MKNK2/PHLPP2/PLCD4/RAP2A/ZMYND11/RASGRP2/ANO1/EDEM1/ACVR2B/RPS6KA1/P4HB/SDC1/PRKAA2/RAB15/CYP26B1/CRLF3/TAB1/RHEBL1/IL7R
BP,GO:0098813,nuclear chromosome segregation,0.8967840526499792,11,0.5725490196078431,0.9791443728512557,BOD1/STAG2/CDC26/CHMP1B/WRAP73/HNRNPU/VPS4A/NUP62/INO80/TRAPPC12/AGO4
CC,GO:0120025,plasma membrane bounded cell projection,-0.9444349764089122,71,0.5726872246696035,0.9791443728512557,PCDHB13/NDRG4/NPBWR1/APOD/PDE4B/RGS17/TAPT1/RIC3/ACTA2/VAMP7/VAMP7
BP,GO:0034976,response to endoplasmic reticulum stress,-0.8746638251251219,11,0.5752032520325203,0.9791443728512557,EDEM1/P4HB
MF,GO:0016462,pyrophosphatase activity,-0.923041079399569,28,0.5753715498938429,0.9791443728512557,DNAL4/TUBAL3/NUDT15/RAP2A/RAB15/RHEBL1
MF,GO:0016817,"hydrolase activity, acting on acid anhydrides",-0.923041079399569,28,0.5753715498938429,0.9791443728512557,DNAL4/TUBAL3/NUDT15/RAP2A/RAB15/RHEBL1
MF,GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",-0.923041079399569,28,0.5753715498938429,0.9791443728512557,DNAL4/TUBAL3/NUDT15/RAP2A/RAB15/RHEBL1
BP,GO:0051090,regulation of DNA-binding transcription factor activity,-0.9071725323380897,15,0.5757575757575758,0.9791443728512557,TAB1/RHEBL1
BP,GO:0008283,cell population proliferation,0.9369530509219801,58,0.5779467680608364,0.9791443728512557,CLDN3/NDRG4/TOX/APOD/CLDN1/PDCD6/AKR1C3/CDKN1A/MARCKSL1/CCND3/PYGO2/RBPJ/DUSP10/BAX/VGLL4/NUPR1
BP,GO:0051345,positive regulation of hydrolase activity,0.9012322843847883,25,0.5780346820809249,0.9791443728512557,CLDN3/RGS17/PDCD6/CARD9/PIDD1
MF,GO:0005215,transporter activity,0.9065941849237664,22,0.57874762808349145,0.9791443728512557,C15orf48/UCP2/APOD/SLC36A1/CTNS/BAX/MCL1/TOMM20
BP,GO:0006486,protein glycosylation,-0.8641088705044502,11,0.5792682926829268,0.9791443728512557,POMK/ST6GALNAC6
BP,GO:0043413,macromolecule glycosylation,-0.8641088705044502,11,0.5792682926829268,0.9791443728512557,POMK/ST6GALNAC6
BP,GO:0072359,circulatory system development,0.9171533375486187,30,0.5798479087452472,0.9791443728512557,NDRG4/ALPK3/APOD/PDCD6/CDKN1A/ACTA2/RBPJ/BAX/VGLL4
MF,GO:0016757,"transferase activity, transferring glycosyl groups",-0.8966569647864036,14,0.5819672131147541,0.9809848395816194,FUT1/PYGL/HAS3/ST6GALNAC6
BP,GO:0032102,negative regulation of response to external stimulus,0.8952780514237738,12,0.5826771653543307,0.9809848395816194,CLDN3/APOD/DUSP10/GBA/YTHDF3
BP,GO:0032879,regulation of localization,-0.9248197169496106,76,0.5860566448801743,0.985204017026582,FUT1/PSEN2/MYO18A/MPC2/DTX3L/STAC/NEDD4/FITM2/SNX4/CDK6/STARD13/TGFBR1/USP46/CLASP2/ASXL2/RAP2A/ANO1/EDEM1/SDC1/PRKAA2/RAB15/PLA2G3
MF,GO:0042803,protein homodimerization activity,0.8960204509882125,22,0.5882352941176471,0.9862905221479832,ERCC5/BANF1/PDCD6/CARD9/BAX/MCL1/GNPTG
BP,GO:0044282,small molecule catabolic process,-0.8869057499836174,19,0.5893223819301848,0.9862905221479832,ACAD11/NUDT15/PCBD1/ARG2/CYP26B1
BP,GO:1901698,response to nitrogen compound,0.9089210515860032,37,0.5896946564885496,0.9862905221479832,ADCY1/PDE4B/RGS17/SESN1/CARD9/CDKN1A/GABPA/CCND3
BP,GO:0006351,"transcription, DNA-templated",-0.94637535875593215,117,0.5902004454342984,0.9862905221479832,IL1RAP/KDM7A/GABPB2/NEDD4/SS18L2/CDK6/KLF11/WWC2/TGFBR1/MICAL2/ASXL2/HTATIP2/ZMYND11/ARNT2/PCBD1/ACVR2B/HAS3/EGLN3/RPS6KA1/SCML1/CRLF3/TAB1/ZNF367/RHEBL1
BP,GO:0044782,cilium organization,-0.8482587390580925,11,0.5934959349593496,0.9879779151771522,FNBP1L/CDKL1/PLA2G3
BP,GO:0060271,cilium assembly,-0.8482587390580925,11,0.5934959349593496,0.9879779151771522,FNBP1L/CDKL1/PLA2G3
CC,GO:0000151,ubiquitin ligase complex,0.8739779509935859,11,0.5941176470588235,0.9879779151771522,PDCD6/KLHL9/MED21/FBXL12/RCHY1/CDC26
BP,GO:0044093,positive regulation of molecular function,-0.9318663524706406,71,0.5947136563876652,0.9879779151771522,STAC/IL1RAP/MAP4K5/ADCY9/ADCY7/STARD13/MAP4K2/CAMKK1/CRADD/PRKAR2A/DNAL4/TGFBR1/GCLM/RASGRP2/ACVR2B/EGLN3/TAB1/RHEBL1
BP,GO:0009059,macromolecule biosynthetic process,-0.9445896113518896,167,0.5973451327433629,0.988460670842805,IL1RAP/KDM7A/TOB2/GABPB2/NEDD4/SS18L2/CDK6/KLF11/WWC2/TGFBR1/ZDHHC18/MICAL2/ASXL2/SAMD4A/MKNK2/HTATIP2/ZMYND11/POMK/ARNT2/PCBD1/ACVR2B/HAS3/EGLN3/RPS6KA1/SDC1/SCML1/EIF5A2/CRLF3/TAB1/ZNF367/ST6GALNAC6/RHEBL1
CC,GO:0042995,cell projection,-0.9226078593526147,72,0.5973451327433629,0.988460670842805,PCDHB13/NDRG4/NPBWR1/APOD/PDE4B/RGS17/TAPT1/RIC3/ACTA2/VAMP7/VAMP7
BP,GO:0007059,chromosome segregation,0.888469260516964,15,0.5976331360946746,0.988460670842805,BANF1/BOD1/STAG2/CDC26/CHMP1B/WRAP73/HNRNPU/VPS4A/NUP62/CSNK2A2/CEP85/INO80/TRAPPC12/AGO4/RCC1
BP,GO:0001816,cytokine production,0.8825837219196588,19,0.6019417475728155,0.9941292697835079,APOD/PDE4B/CARD9/WDR83/ZCCHC3/GBA/POLR3F
BP,GO:1902533,positive regulation of intracellular signal transduction,0.9019577189740703,31,0.6030245746691871,0.9944615792790104,NDRG4/MET/AKR1C3/CARD9/LURAP1L/ZCCHC3/BAX/NUPR1/MCL1
BP,GO:0048514,blood vessel morphogenesis,-0.8852460519854543,14,0.6045081967213115,0.9945745564072365,SRPX2/FUT1/NEDD4/STARD13/TGFBR1/HTATIP2/PTPRB
BP,GO:0006366,transcription by RNA polymerase II,-0.9135917222384209,77,0.6048565121412803,0.9945745564072365,GABPB2/NEDD4/SS18L2/CDK6/KLF11/WWC2/MICAL2/ASXL2/HTATIP2/ZMYND11/ARNT2/ACVR2B/EGLN3/RPS6KA1/CRLF3/ZNF367
BP,GO:0022402,cell cycle process,-0.9093365108945818,54,0.6072186836518046,0.9965140155675469,PRKAA2/CYP26B1/CRLF3/CCNB3
BP,GO:0007050,cell cycle arrest,-0.8800919355408638,18,0.6078028747433265,0.9965140155675469,CDK6/CRADD/TGFBR1/PRKAA2/CRLF3
MF,GO:0005102,signaling receptor binding,-0.8927767506653318,41,0.6088794926004228,0.9968302868697778,ANXA7/LANCL1/IL1RAP/TOB2/NEDD4/SNX4/TGFBR1/ASXL2/ANO1/ARNT2/P4HB
BP,GO:0051130,positive regulation of cellular component organization,0.8924195756464436,42,0.6104868913857678,0.9978220684858802,CLDN3/NDRG4/TOX/ERCC5/MET/CLDN1/TAPT1/VAMP7/VAMP7
BP,GO:0043085,positive regulation of catalytic activity,-0.9061402587949979,60,0.6120689655172413,0.9978220684858802,MAP4K5/ADCY9/ADCY7/STARD13/MAP4K2/CAMKK1/CRADD/PRKAR2A/DNAL4/TGFBR1/GCLM/RASGRP2/ACVR2B/EGLN3/TAB1
BP,GO:0007265,Ras protein signal transduction,-0.8631547312115851,16,0.6122448979591837,0.9978220684858802,RCC1/CYTH1/STARD13/RAP2A/RASGRP2/RAB15
CC,GO:0031984,organelle subcompartment,-0.8786436094934137,23,0.6137787056367432,0.9978220684858802,WDR11/MYO1B/ASPH/GOLGA3/GALNT1/TJAP1/KIF13A/LPCAT2/FAM91A1/FUT1/AP4E1/MYO18A/CLASP2
BP,GO:0034220,ion transmembrane transport,-0.8805483478799386,24,0.6153846153846154,0.9978220684858802,CLCC1/PSEN2/MPC2/STAC/NEDD4/SLC7A1/CNNM4/LRRC8B/ANO1/PRKAA2
BP,GO:1901701,cellular response to oxygen-containing compound,0.8935473494074266,38,0.615819209039548,0.9978220684858802,ADCY1/PDE4B/SESN1/MET/CLDN1/AKR1C3/GABPA/CCND3
BP,GO:0006469,negative regulation of protein kinase activity,-0.8557496665756943,12,0.6181818181818182,0.9978220684858802,PRKAR2A/PTPRB/TAB1
BP,GO:0010033,response to organic substance,-0.9152394434829827,97,0.6182212581344902,0.9978220684858802,ANO1/ARNT2/EDEM1/ACVR2B/P4HB/SDC1/PRKAA2/RAB15/CYP26B1/TAB1/IL7R
BP,GO:0043254,regulation of protein-containing complex assembly,0.8880119112327765,14,0.6186770428015564,0.9978220684858802,ERCC5/MET/BAX/GBA
BP,GO:0006163,purine nucleotide metabolic process,-0.8682326480684197,17,0.6194331983805668,0.9978220684858802,ARNT/MPC2/ADCY9/ADCY7/NUDT15/CMPK1/PRKAA2
BP,GO:0072521,purine-containing compound metabolic process,-0.8682326480684197,17,0.6194331983805668,0.9978220684858802,ARNT/MPC2/ADCY9/ADCY7/NUDT15/CMPK1/PRKAA2
CC,GO:0031967,organelle envelope,-0.8977627743899496,43,0.6209850107066381,0.9978220684858802,RCC1/CLCC1/PSEN2/MPC2/MTMR6/ANXA7/RNF180/STARD13/ACAD11/UBIAD1/HTATIP2/PLCD4/LBR/OMA1/EIF5A2
CC,GO:0031975,envelope,-0.8977627743899496,43,0.6209850107066381,0.9978220684858802,RCC1/CLCC1/PSEN2/MPC2/MTMR6/ANXA7/RNF180/STARD13/ACAD11/UBIAD1/HTATIP2/PLCD4/LBR/OMA1/EIF5A2
BP,GO:0030029,actin filament-based process,-0.9049018839077191,34,0.6247379454926625,0.9995811428815661,ACTG1/MYO5A/ARHGAP12/TRPM7/DIAPH1/INPPL1/SSH2/FNBP1L/MYO18A/STARD13/TGFBR1/CLASP2/MICAL2/RAP2A/MICALCL/TPM4
BP,GO:0050801,ion homeostasis,-0.8613075133891965,17,0.6255060728744939,0.9995811428815661,PDZD8/MYO5A/TRPM7/DIAPH1/TMEM199/ANXA7/GCLM/CNNM4/PRKAA2
CC,GO:0098858,actin-based cell projection,0.8563323921220122,10,0.6257197696737045,0.9995811428815661,ACTA2/VAMP7/VAMP7
BP,GO:0009966,regulation of signal transduction,-0.9049500871266415,101,0.6258064516129033,0.9995811428815661,KLHDC10/PLEKHA1/CYTH1/MAP4K5/NEDD4/STARD13/MAP4K2/CRADD/WWC2/PRKAR2A/TGFBR1/MAPKBP1/ASXL2/GCLM/PHLPP2/RAP2A/ZMYND11/ACVR2B/P4HB/PRKAA2/CYP26B1/CRLF3/TAB1/IL7R
BP,GO:0010720,positive regulation of cell development,-0.8583748566921138,16,0.6265306122448979,0.9995811428815661,NDRG4/TOX/VAMP7/VAMP7
BP,GO:0032101,regulation of response to external stimulus,0.8879249102548531,31,0.6275992438563327,0.9995811428815661,CLDN3/APOD/MET/CARD9/VAMP7/VAMP7/DUSP10/ZCCHC3/GBA/NUPR1/YTHDF3/POLR3F
BP,GO:1905114,cell surface receptor signaling pathway involved in cell-cell signaling,-0.867380251721277,15,0.6282828282828283,0.9995811428815661,SDC1/PRKAA2
BP,GO:0001525,angiogenesis,-0.8440039466492816,12,0.6303030303030303,1,SRPX2/FUT1/STARD13/TGFBR1/HTATIP2/PTPRB
CC,GO:0098791,Golgi apparatus subcompartment,-0.8538706609785537,21,0.630801687763713,1,WDR11/MYO1B/GOLGA3/GALNT1/TJAP1/KIF13A/LPCAT2/FAM91A1/FUT1/AP4E1/MYO18A/CLASP2
CC,GO:0031300,intrinsic component of organelle membrane,-0.8622959179038395,18,0.6324435318275154,1,MPC2/RNF180/FITM2/UBIAD1/EDEM1/LBR
CC,GO:0043226,organelle,-0.9361960629079062,432,0.6335697399527187,1,GABPB2/NEDD4/CDKL1/FITM2/SNX4/SS18L2/CDK6/STARD13/KLF11/MAP4K2/CAMKK1/CRADD/PRKAR2A/NHS/DNAL4/FKBP9/TGFBR1/TUBAL3/ACAD11/USP46/ZDHHC18/RBSN/ARSK/C3orf52/MAPKBP1/CLASP2/MICAL2/ASXL2/SAMD4A/MKNK2/CNNM4/UBIAD1/HTATIP2/LRRC8B/PHLPP2/PLCD4/PTPRB/CEP128/RAP2A/SUMF1/UAP1/ZMYND11/MICALCL/POMK/OSBP2/ANO1/ARNT2/SCARA3/PCBD1/EDEM1/LBR/OMA1/HAS3/CMPK1/EGLN3/PM20D2/RPS6KA1/P4HB/FCF1/PADI3/DDHD2/SDC1/TPM4/PRKAA2/SCML1/EIF5A2/RAB15/ARG2/CYP26B1/CRLF3/TAB1/ZNF367/ST6GALNAC6/IL7R/PLA2G3/CAPN6/CCNB3
BP,GO:0009101,glycoprotein biosynthetic process,-0.8408303814866962,12,0.6343434343434343,1,POMK/ST6GALNAC6
BP,GO:1901136,carbohydrate derivative catabolic process,0.847136085208841,10,0.6372360844529751,1,PDE4B/AMDHD2/IDUA/GBA/MBD4
BP,GO:1990778,protein localization to cell periphery,-0.8521298559156384,14,0.6372950819672131,1,ZFYVE27/PKP3/EHD4/VPS4A/MYO5A/KIF13A/STAC/CLASP2/RAP2A/RAB15
BP,GO:0033044,regulation of chromosome organization,0.8642932262171823,15,0.6390532544378699,1,PYGO2/KDM3A/HMBOX1/CDC26/TADA3/ASF1A/RTF1/TERF2/HNRNPU/PHF8/RPS6KA4/TRAPPC12/SPTY2D1/ATAD2B/SMG6
BP,GO:0010608,posttranscriptional regulation of gene expression,-0.8608232851071214,22,0.64,1,SAMD4A/MKNK2/RPS6KA1/EIF5A2
BP,GO:0051716,cellular response to stimulus,-0.925259211006105,212,0.6403712296983759,1,PLEKHA1/CYTH1/PPP1R14A/STAC/LANCL1/IL1RAP/MAP4K5/ADCY9/ADCY7/NEDD4/CDK6/STARD13/KLF11/MAP4K2/CAMKK1/CRADD/WWC2/PRKAR2A/TGFBR1/NUDT15/MAPKBP1/ASXL2/GCLM/MKNK2/UBIAD1/PHLPP2/PLCD4/RAP2A/ZMYND11/RASGRP2/ANO1/ARNT2/EDEM1/ACVR2B/EGLN3/RPS6KA1/P4HB/SDC1/PRKAA2/RAB15/ARG2/CYP26B1/CRLF3/TAB1/RHEBL1/IL7R
BP,GO:0051348,negative regulation of transferase activity,-0.8430434839437448,14,0.6413934426229508,1,DUS2/DTX3L/PRKAR2A/PTPRB/TAB1
BP,GO:0022607,cellular component assembly,0.8958225266314918,111,0.6418181818181818,1,PCDHB13/CLDN3/ATG9B/CLDN9/APOD/TTC36/ERCC5/MET/CLDN1/MCFD2/PDCD6/STX12/TAPT1/RIC3/VAMP7/VAMP7
BP,GO:0009967,positive regulation of signal transduction,-0.8847861905483952,46,0.6422594142259415,1,MAP4K5/NEDD4/MAP4K2/CRADD/TGFBR1/ASXL2/ACVR2B/CRLF3/TAB1/IL7R
CC,GO:0099080,supramolecular complex,-0.884250513841382,46,0.6422594142259415,1,PAK1/MAPRE1/MTM1/YES1/MTMR12/MYO1C/TCP11L1/RC3H2/DCTN4/MYO1B/ACTG1/MYO5A/INO80/TRAPPC12/KIF13A/CARHSP1/CBX5/KIF16B/AGO4/PSEN2/DNAL4/TUBAL3/CLASP2/SAMD4A/MICALCL/TPM4/PRKAA2/CAPN6
BP,GO:0001503,ossification,-0.8328358261145883,12,0.6444444444444445,1,SGMS2/BMP2K/INPPL1/TOB2/CDK6/ACVR2B/TPM4
CC,GO:0045177,apical part of cell,0.8410767267625877,10,0.6449136276391555,1,UPK2/CLDN1/VAMP7/VAMP7
BP,GO:0070507,regulation of microtubule cytoskeleton organization,-0.8308123613287622,10,0.64656964656964655,1,HNRNPU/PAK1/MAPRE1/NUP62/CEP85/RCC1/CLASP2/PRKAA2
CC,GO:0005667,transcription regulator complex,0.8477342470422851,19,0.6485436893203883,1,NHLH2/PYGO2/RBPJ/TBL1XR1/C1D/CDK4/RBBP4/LDB1/MED4/TADA3
BP,GO:0016050,vesicle organization,-0.8406478019502936,19,0.648870636550308,1,MCFD2/PDCD6/STX12/VAMP7/VAMP7
BP,GO:0006955,immune response,-0.877618381474825,56,0.6505263157894737,1,DTX3L/PLEKHA1/PYGL/IL1RAP/ADCY7/NEDD4/SNX4/MAP4K2/PTPRB/ARG2/TAB1/IL7R/PLA2G3
MF,GO:0000287,magnesium ion binding,-0.8205159437457443,10,0.6528066528066528,1,IDH3G/PAPOLA/MAP3K7/RPS6KA4/STK26/MAST2/RAP2A/RPS6KA1
BP,GO:0050769,positive regulation of neurogenesis,0.8626066588546574,13,0.655511811023622,1,NDRG4/TOX/VAMP7/VAMP7
BP,GO:0043269,regulation of ion transport,-0.8224016855790713,14,0.6557377049180327,1,PSEN2/STAC/NEDD4/SNX4/PLA2G3
BP,GO:0032870,cellular response to hormone stimulus,-0.8614793187984763,28,0.6560509554140127,1,ADCY9/ADCY7/NEDD4/PRKAR2A/GCLM/PRKAA2/RAB15
BP,GO:0044092,negative regulation of molecular function,-0.8618873290465896,28,0.6560509554140127,1,DTX3L/PPP1R14A/NEDD4/PRKAR2A/PPP1R14C/PTPRB/RPS6KA1/TAB1
BP,GO:0010975,regulation of neuron projection development,-0.8399346520244357,15,0.6565656565656566,1,NDRG4/TOX/VAMP7/VAMP7
BP,GO:0018105,peptidyl-serine phosphorylation,-0.838801019480749,15,0.6565656565656566,1,SH2D3A/PAK1/PKN2/DOCK7/RPS6KA4/PIK3CA/CSNK2A2/MAST2/TGFBR1/MKNK2/PRKAA2
BP,GO:0031668,cellular response to extracellular stimulus,0.8372279972396801,12,0.65748031496063,1,SESN1/AKR1C3/CDKN1A
BP,GO:0015931,nucleobase-containing compound transport,-0.8379363856087181,13,0.6578947368421053,1,G3BP2/SLC35E3/THOC5/TERF2/WDR33/HNRNPU/MYO1C/NUP62/AGFG1/SLC25A43/SMG6/EIF5A2
BP,GO:0006412,translation,-0.8395804921336687,22,0.6610526315789473,1,SAMD4A/MKNK2/RPS6KA1/EIF5A2
BP,GO:0045184,establishment of protein localization,-0.8770468508279716,73,0.6615384615384615,1,TANGO6/TMED5/SMG6/TBC1D22B/FAM91A1/AP4E1/MYO18A/MPC2/DTX3L/KPNA5/PLEKHA1/NEDD4/SNX4/USP46/ZDHHC18/RBSN/RAP2A/ANO1/EDEM1/ACVR2B/EIF5A2/RAB15
CC,GO:0005768,endosome,-0.8882275625181346,49,0.6638655462184874,1,SNX14/DIAPH2/ALS2/MAP3K7/ZFYVE27/AP5M1/AVL9/EHD4/MTM1/ANKRD27/WDR44/VPS4A/MYO1B/SBF2/TJAP1/MYO5A/APPL2/KIF13A/KIF16B/AP4E1/PSEN2/DTX3L/DENND6A/SNX4/TGFBR1/RBSN/RAP2A/RAB15/TAB1/PLA2G3
MF,GO:0004175,endopeptidase activity,0.8132573558255848,10,0.6660268714011516,1,ADAMTS14/PIDD1/MBTPS1
BP,GO:0050778,positive regulation of immune response,-0.836537103256002,25,0.6666666666666666,1,TAB1/PLA2G3
BP,GO:0045893,"positive regulation of transcription, DNA-templated",-0.866686425456934,57,0.6708595387840671,1,KDM7A/GABPB2/SS18L2/TGFBR1/MICAL2/ASXL2/HTATIP2/ARNT2/PCBD1/HAS3/RPS6KA1/CRLF3
BP,GO:0033673,negative regulation of kinase activity,-0.8194008021161532,13,0.6720647773279352,1,PRKAR2A/PTPRB/TAB1
BP,GO:1903320,regulation of protein modification by small protein conjugation or removal,-0.8199627231169299,13,0.6720647773279352,1,ARNT/HMG20A/DTX3L/RNF180/TGFBR1
BP,GO:0031589,cell-substrate adhesion,-0.8070525137376081,12,0.6727272727272727,1,ACTG1/TRPM7/FUT1/CDK6/CLASP2/P4HB
BP,GO:0022604,regulation of cell morphogenesis,-0.8092122049232602,19,0.675564681724846,1,CYFIP1/ZFYVE27/PAK1/ANKRD27/DOCK5/PDZD8/DIAPH1/AGO4/ANXA7/NEDD4/FITM2/SS18L2/RAP2A/P4HB
BP,GO:1902275,regulation of chromatin organization,0.8099047323081682,10,0.6756238003838771,1,PYGO2/KDM3A/TADA3/ASF1A/RTF1/HNRNPU/PHF8/RPS6KA4/SPTY2D1/ATAD2B
BP,GO:0016052,carbohydrate catabolic process,-0.8091011317051723,10,0.6756756756756757,1,PRKAG2/ENTPD5/NUP62/ARNT/FUT1/PYGL/PRKAA2
MF,GO:0017111,nucleoside-triphosphatase activity,-0.8224608722391492,25,0.6770186335403726,1,MYO1B/DHX34/MYO5A/INO80/KIF13A/KIF16B/ATAD2B/DNAL4/TUBAL3/RAP2A/RAB15/RHEBL1
BP,GO:0060341,regulation of cellular localization,-0.861389133630589,36,0.6799163179916318,1,MPC2/DTX3L/STAC/NEDD4/SNX4/USP46/ANO1/EDEM1/PRKAA2/PLA2G3
BP,GO:0035239,tube morphogenesis,-0.8315984523067348,24,0.681912681912682,1,NEDD4/STARD13/TGFBR1/MICAL2/HTATIP2/PTPRB/ACVR2B
BP,GO:0007249,I-kappaB kinase/NF-kappaB signaling,-0.8027191667043747,14,0.6823770491803278,1,MAPKBP1/ZMYND11/TAB1
BP,GO:0048812,neuron projection morphogenesis,0.8198752129640543,17,0.6830708661417323,1,ADCY1/C12orf57/VAMP7/VAMP7
BP,GO:0019220,regulation of phosphate metabolic process,-0.8664322470086475,73,0.6835164835164835,1,KLHDC10/PPP1R14A/MAP4K5/ADCY9/ADCY7/MAP4K2/CAMKK1/PRKAR2A/TGFBR1/PPP1R14C/PTPRB/RAP2A/ZMYND11/ACVR2B/PRKAA2/TAB1/CCNB3
BP,GO:0051174,regulation of phosphorus metabolic process,-0.8664322470086475,73,0.6835164835164835,1,KLHDC10/PPP1R14A/MAP4K5/ADCY9/ADCY7/MAP4K2/CAMKK1/PRKAR2A/TGFBR1/PPP1R14C/PTPRB/RAP2A/ZMYND11/ACVR2B/PRKAA2/TAB1/CCNB3
BP,GO:0000165,MAPK cascade,-0.8260941585661739,24,0.683991683991684,1,KLHDC10/MAP4K5/MAP4K2/TGFBR1/RAP2A/ZMYND11/TAB1
BP,GO:0023014,signal transduction by protein phosphorylation,-0.8260941585661739,24,0.683991683991684,1,KLHDC10/MAP4K5/MAP4K2/TGFBR1/RAP2A/ZMYND11/TAB1
MF,GO:0140110,transcription regulator activity,0.8598337040066567,48,0.6840077071290944,1,NHLH2/FOXQ1/GABPA/RBPJ/KDM3A/MED21/GLMP/HMBOX1/TBL1XR1/NUPR1/DYRK1B/C1D/ZNF48/GLI4/ING4/ZNF85/PTPN14/ZHX1/GTF2IRD2/ZNF226/COPS5/LDB1/MED4/SCAND1/RYBP/TADA3
MF,GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,0.8244318086107892,20,0.6845124282982792,1,NHLH2/FOXQ1/GABPA/RBPJ/KDM3A/ZNF48/GLI4/ZNF85/ZNF226/RBBP4
CC,GO:0098796,membrane protein complex,0.8370647834499417,28,0.6854990583804144,1,C15orf48/PDE4B/PDCD6/STX12/VAMP7/VAMP7/BAX/TOMM20/RAB7A/NRBF2/RP9
CC,GO:0005773,vacuole,0.8534019423745279,34,0.6857142857142857,1,ATG9B/C6orf120/VAMP7/VAMP7/IDUA/SLC36A1/GLMP/CTNS/GBA/FTL/RAB7A/NRBF2/TMEM25
CC,GO:0098793,presynapse,0.8409835349108165,13,0.687007874015748,1,PDE4B/STX12/VAMP7/VAMP7
CC,GO:0005783,endoplasmic reticulum,-0.8583800754223836,45,0.6873661670235546,1,TMED5/DUS2/LPGAT1/ARSJ/CLCC1/LPCAT2/PSEN2/MTMR6/FKBP9/ZDHHC18/ARSK/UBIAD1/SUMF1/OSBP2/EDEM1/P4HB
MF,GO:0005096,GTPase activator activity,-0.7982795963156375,10,0.6881496881496881,1,BNIP2/ALS2/ANKRD27/DOCK5/ARHGAP12/AGFG1/RIN1/TBC1D22B/STARD13
MF,GO:0030695,GTPase regulator activity,-0.7982795963156375,10,0.6881496881496881,1,BNIP2/ALS2/ANKRD27/DOCK5/ARHGAP12/AGFG1/RIN1/TBC1D22B/STARD13
MF,GO:0060589,nucleoside-triphosphatase regulator activity,-0.7982795963156375,10,0.6881496881496881,1,BNIP2/ALS2/ANKRD27/DOCK5/ARHGAP12/AGFG1/RIN1/TBC1D22B/STARD13
BP,GO:0002831,regulation of response to biotic stimulus,-0.8157626897738007,20,0.6889352818371608,1,MAPKBP1/ARG2/TAB1
BP,GO:0090150,establishment of protein localization to membrane,0.7978856974338084,10,0.6890595009596929,1,RTP4/VAMP7/VAMP7/BAX
BP,GO:0048667,cell morphogenesis involved in neuron differentiation,0.830957941692163,16,0.689453125,1,ADCY1/C12orf57/VAMP7/VAMP7
BP,GO:0071702,organic substance transport,-0.869603635530921,85,0.6895074946466809,1,TANGO6/TMED5/SMG6/TBC1D22B/FAM91A1/AP4E1/MYO18A/MPC2/DTX3L/KPNA5/NEDD4/SNX4/USP46/ZDHHC18/RBSN/SLC7A1/OSBP2/ANO1/EDEM1/ACVR2B/PRKAA2/EIF5A2/RAB15/PLA2G3
BP,GO:0097435,supramolecular fiber organization,-0.8190153105496959,24,0.6923076923076923,1,DIAPH2/CYFIP1/PAK1/MAPRE1/MTM1/MYO1C/MYO1B/ACTG1/MYO5A/ARHGAP12/AGFG1/DIAPH1/INPPL1/SSH2/TGFBR1/CLASP2/MICAL2/TPM4
BP,GO:0061024,membrane organization,0.8281302603146327,28,0.6949152542372882,1,RTP4/BANF1/MCFD2/PDCD6/STX12/VAMP7/VAMP7
BP,GO:0010506,regulation of autophagy,0.8120909939946482,15,0.7021696252465484,1,SESN1/MET/GBA/NUPR1/MCL1
BP,GO:0051169,nuclear transport,0.810631169984547,17,0.702755905511811,1,APOD/BANF1/CDKN1A/MBTPS1
BP,GO:0042327,positive regulation of phosphorylation,-0.8428241324999209,45,0.7066381156316917,1,MAP4K5/ADCY9/ADCY7/MAP4K2/CAMKK1/PRKAR2A/TGFBR1/RAP2A/ACVR2B/PRKAA2/TAB1
BP,GO:0048858,cell projection morphogenesis,0.8035125962144507,18,0.7067961165048544,1,ADCY1/C12orf57/VAMP7/VAMP7
